month,format,device_type,bid_type,network_id,advertiser_category,spend,impressions,clicks,measurable_imps,viewable_imps,engagements,video_start,video_complete,conversions,CPM,clickthrough_rate,viewability,engagement_rate,video_completion_rate,conversion_rate
Jan-2023,display,mobile-web,cpc,73,Food & Drink,64.59,13182,12,9854,5108,2,0,0,0,4.8998,0.00091,0.5184,0.1667,,0.0
Jan-2023,display,mobile-web,cpc,73,Travel,16.53,3373,4,2266,1026,0,0,0,0,4.901,0.001186,0.4528,,,0.0
Jan-2023,display,mobile-web,cpc,73,Technology & Computing,515.56,152102,136,131116,67167,7,0,0,0,3.3896,0.000894,0.5123,0.0515,,0.0
Jan-2023,display,mobile-web,cpc,73,News,23.77,10407,18,8246,4284,3,0,0,0,2.284,0.00173,0.5195,0.1667,,0.0
Jan-2023,display,mobile-web,cpc,85,Food & Drink,446.06,161706,105,107878,49416,14,0,0,1,2.7585,0.000649,0.4581,0.1333,,0.009524
Jan-2023,display,mobile-web,cpc,85,Business,89.15,38903,26,36186,17606,2,0,0,0,2.2915,0.000668,0.4865,0.0769,,0.0
Jan-2023,display,mobile-web,cpc,85,Education,455.28,131718,181,111968,55117,9,0,0,0,3.4565,0.001374,0.4923,0.0497,,0.0
Jan-2023,display,mobile-web,cpc,20,Food & Drink,143.79,47226,81,40237,18005,19,0,0,0,3.0448,0.001715,0.4475,0.2346,,0.0
Jan-2023,display,mobile-web,cpc,20,Real Estate,38.01,8235,6,7423,3890,1,0,0,0,4.6158,0.000729,0.524,0.1667,,0.0
Jan-2023,display,mobile-web,cpc,20,Education,2837.36,793561,1239,651658,359421,33,0,0,9,3.5755,0.001561,0.5515,0.0266,,0.007264
Jan-2023,display,mobile-web,cpc,20,Technology & Computing,515.86,185160,302,156528,74733,13,0,0,2,2.786,0.001631,0.4774,0.043,,0.006623
Jan-2023,display,mobile-web,cpc,20,Health & Fitness,1068.65,214418,115,165546,94102,25,0,0,0,4.984,0.000536,0.5684,0.2174,,0.0
Jan-2023,display,mobile-web,cpc,94,Health & Fitness,2146.78,462180,544,392981,183528,111,0,0,4,4.6449,0.001177,0.467,0.204,,0.007353
Jan-2023,display,mobile-web,cpc,94,Travel,253.01,57261,70,39284,21354,10,0,0,0,4.4186,0.001222,0.5436,0.1429,,0.0
Jan-2023,display,mobile-web,cpc,94,Hobbies & Interests,11.58,3518,5,2760,1315,0,0,0,0,3.2922,0.001421,0.4764,,,0.0
Jan-2023,display,mobile-web,cpc,94,Real Estate,5.34,1894,1,1610,821,0,0,0,0,2.8186,0.000528,0.5099,,,0.0
Jan-2023,display,mobile-web,cpc,94,News,538.93,148183,194,111489,46825,20,0,0,0,3.6369,0.001309,0.42,0.1031,,0.0
Jan-2023,display,mobile-web,cpc,141,Arts & Entertainment,53.72,14105,19,12404,6336,3,0,0,0,3.8082,0.001347,0.5108,0.1579,,0.0
Jan-2023,display,mobile-web,cpc,141,Travel,284.17,99220,210,92307,39267,21,0,0,1,2.864,0.002117,0.4254,0.1,,0.004762
Jan-2023,display,mobile-web,cpc,141,News,148.8,41989,38,31163,14348,7,0,0,0,3.5438,0.000905,0.4604,0.1842,,0.0
Jan-2023,display,mobile-web,cpc,141,Education,553.82,132190,124,90757,43609,7,0,0,0,4.1896,0.000938,0.4805,0.0565,,0.0
Jan-2023,display,mobile-web,cpc,141,Technology & Computing,4.03,1498,2,1021,537,0,0,0,0,2.69,0.001335,0.526,,,0.0
Jan-2023,display,mobile-web,cpc,141,Hobbies & Interests,108.52,24432,35,20521,8675,8,0,0,0,4.4415,0.001433,0.4227,0.2286,,0.0
Jan-2023,display,mobile-web,cpc,141,Business,306.45,68426,139,48829,22050,22,0,0,0,4.4785,0.002031,0.4516,0.1583,,0.0
Jan-2023,display,mobile-web,cpc,141,Food & Drink,11.79,2697,2,2095,1140,0,0,0,0,4.3701,0.000742,0.5442,,,0.0
Jan-2023,display,mobile-web,cpc,87,Shopping,28.58,7272,9,5093,2584,1,0,0,0,3.9308,0.001238,0.5074,0.1111,,0.0
Jan-2023,display,mobile-web,cpc,87,Hobbies & Interests,40.75,18133,29,14760,7538,2,0,0,0,2.2475,0.001599,0.5107,0.069,,0.0
Jan-2023,display,mobile-web,cpc,87,Automotive,77.11,20037,26,13844,7892,4,0,0,0,3.8483,0.001298,0.5701,0.1538,,0.0
Jan-2023,display,mobile-web,cpc,87,Health & Fitness,2138.23,518601,1158,353288,154043,216,0,0,7,4.1231,0.002233,0.436,0.1865,,0.006045
Jan-2023,display,mobile-web,cpc,128,Shopping,27.57,9344,5,8580,3683,0,0,0,0,2.9501,0.000535,0.4293,,,0.0
Jan-2023,display,mobile-web,cpc,128,Hobbies & Interests,18.69,7866,10,7001,2986,0,0,0,0,2.3759,0.001271,0.4265,,,0.0
Jan-2023,display,mobile-web,cpc,128,Health & Fitness,12.99,2795,4,2088,1042,0,0,0,0,4.6493,0.001431,0.499,,,0.0
Jan-2023,display,mobile-web,cpc,128,Travel,1791.14,513836,286,481612,242596,17,0,0,3,3.4858,0.000557,0.5037,0.0594,,0.01049
Jan-2023,display,mobile-web,cpc,128,Automotive,147.7,53812,76,42248,18212,14,0,0,0,2.7447,0.001412,0.4311,0.1842,,0.0
Jan-2023,display,mobile-web,cpc,128,News,862.95,180482,157,125565,60056,38,0,0,0,4.7814,0.00087,0.4783,0.242,,0.0
Jan-2023,display,mobile-web,cpc,127,Hobbies & Interests,280.01,75771,148,63426,31539,5,0,0,1,3.6955,0.001953,0.4973,0.0338,,0.006757
Jan-2023,display,mobile-web,cpc,127,Automotive,140.8,32189,55,23850,10056,4,0,0,0,4.3743,0.001709,0.4216,0.0727,,0.0
Jan-2023,display,mobile-web,cpc,127,Real Estate,46.69,19236,41,14266,7167,4,0,0,0,2.427,0.002131,0.5024,0.0976,,0.0
Jan-2023,display,mobile-web,cpc,127,Arts & Entertainment,242.47,50943,68,46125,26327,4,0,0,0,4.7595,0.001335,0.5708,0.0588,,0.0
Jan-2023,display,mobile-web,cpc,127,Business,5641.9,2249974,4323,2055108,976951,949,0,0,29,2.5075,0.001921,0.4754,0.2195,,0.006708
Jan-2023,display,mobile-web,cpc,127,Shopping,18.31,7604,8,6527,2891,0,0,0,0,2.4081,0.001052,0.4429,,,0.0
Jan-2023,display,mobile-web,cpc,127,News,600.59,150950,291,137153,59891,67,0,0,0,3.9787,0.001928,0.4367,0.2302,,0.0
Jan-2023,display,mobile-web,cpc,127,Technology & Computing,825.75,309094,418,214484,102564,43,0,0,1,2.6715,0.001352,0.4782,0.1029,,0.002392
Jan-2023,display,mobile-web,cpc,109,Business,155.69,69084,47,56293,31875,11,0,0,0,2.2536,0.00068,0.5662,0.234,,0.0
Jan-2023,display,mobile-web,cpc,109,Food & Drink,97.04,28426,18,20319,10483,2,0,0,0,3.4138,0.000633,0.5159,0.1111,,0.0
Jan-2023,display,mobile-web,cpc,109,Technology & Computing,1.88,722,0,568,305,0,0,0,0,2.6075,0.0,0.537,,,0.0
Jan-2023,display,mobile-web,cpc,109,Automotive,163.4,33078,29,22705,9949,2,0,0,0,4.9398,0.000877,0.4382,0.069,,0.0
Jan-2023,display,mobile-web,cpc,106,Arts & Entertainment,56.88,13797,7,13093,6487,1,0,0,0,4.1223,0.000507,0.4955,0.1429,,0.0
Jan-2023,display,mobile-web,cpc,106,Shopping,511.69,139836,170,128087,55895,20,0,0,2,3.6592,0.001216,0.4364,0.1176,,0.011765
Jan-2023,display,mobile-web,cpc,106,Travel,5.61,1747,2,1520,828,0,0,0,0,3.2125,0.001145,0.5447,,,0.0
Jan-2023,display,mobile-web,cpc,106,Education,20.04,8967,8,6197,3312,1,0,0,0,2.235,0.000892,0.5345,0.125,,0.0
Jan-2023,display,mobile-web,cpc,106,News,0.53,238,0,211,119,0,0,0,0,2.2152,0.0,0.564,,,0.0
Jan-2023,display,mobile-web,cpc,106,Hobbies & Interests,61.29,24623,35,22242,10829,1,0,0,0,2.4889,0.001421,0.4869,0.0286,,0.0
Jan-2023,display,mobile-app,cpm,94,Travel,263.78,101376,104,80371,42679,11,0,0,0,2.602,0.001026,0.531,0.1058,,0.0
Jan-2023,display,mobile-app,cpm,94,News,2364.1,504830,1095,375907,202522,195,0,0,2,4.683,0.002169,0.5388,0.1781,,0.001826
Jan-2023,display,mobile-app,cpm,94,Real Estate,70.98,24516,48,22567,9523,6,0,0,0,2.8954,0.001958,0.422,0.125,,0.0
Jan-2023,display,mobile-app,cpm,94,Business,539.05,135895,211,109466,46676,11,0,0,1,3.9667,0.001553,0.4264,0.0521,,0.004739
Jan-2023,display,mobile-app,cpm,94,Shopping,221.55,61242,102,41365,17476,18,0,0,1,3.6177,0.001666,0.4225,0.1765,,0.009804
Jan-2023,display,mobile-app,cpm,94,Education,10.0,3162,5,2230,1157,0,0,0,0,3.1619,0.001581,0.5188,,,0.0
Jan-2023,display,mobile-app,cpm,94,Technology & Computing,25.07,6216,11,4079,1865,0,0,0,0,4.033,0.00177,0.4572,,,0.0
Jan-2023,display,mobile-app,cpm,128,Shopping,844.21,214648,244,147337,66019,39,0,0,7,3.933,0.001137,0.4481,0.1598,,0.028689
Jan-2023,display,mobile-app,cpm,128,Real Estate,36.48,9151,12,8606,3636,2,0,0,0,3.987,0.001311,0.4225,0.1667,,0.0
Jan-2023,display,mobile-app,cpm,128,Technology & Computing,151.04,39596,71,33535,18197,3,0,0,0,3.8145,0.001793,0.5426,0.0423,,0.0
Jan-2023,display,mobile-app,cpm,106,Business,277.23,57950,49,45179,21417,5,0,0,0,4.7839,0.000846,0.474,0.102,,0.0
Jan-2023,display,mobile-app,cpm,106,Hobbies & Interests,112.02,23995,38,21470,9889,8,0,0,0,4.6685,0.001584,0.4606,0.2105,,0.0
Jan-2023,display,mobile-app,cpm,106,Health & Fitness,103.31,21711,19,17111,9133,4,0,0,0,4.7582,0.000875,0.5338,0.2105,,0.0
Jan-2023,display,mobile-app,cpm,106,Arts & Entertainment,315.66,117836,168,109730,62503,5,0,0,0,2.6788,0.001426,0.5696,0.0298,,0.0
Jan-2023,display,mobile-app,cpm,106,News,753.48,295411,518,210939,114661,70,0,0,1,2.5506,0.001753,0.5436,0.1351,,0.001931
Jan-2023,display,mobile-app,cpm,86,News,239.04,62303,85,51057,23609,15,0,0,0,3.8368,0.001364,0.4624,0.1765,,0.0
Jan-2023,display,mobile-app,cpm,86,Business,3034.38,765173,1392,603313,266043,30,0,0,4,3.9656,0.001819,0.441,0.0216,,0.002874
Jan-2023,display,mobile-app,cpm,86,Real Estate,108.54,24529,20,21338,10724,3,0,0,0,4.4249,0.000815,0.5026,0.15,,0.0
Jan-2023,display,mobile-app,cpm,86,Education,24.56,7730,14,5036,2530,2,0,0,0,3.1778,0.001811,0.5024,0.1429,,0.0
Jan-2023,display,mobile-app,cpm,86,Automotive,42.35,8699,9,6042,2821,0,0,0,0,4.868,0.001035,0.4669,,,0.0
Jan-2023,display,mobile-app,cpm,86,Food & Drink,571.07,114780,127,99470,48340,28,0,0,1,4.9753,0.001106,0.486,0.2205,,0.007874
Jan-2023,display,mobile-app,cpm,86,Travel,11.49,2781,1,2104,1078,0,0,0,0,4.132,0.00036,0.5124,,,0.0
Jan-2023,display,mobile-app,cpm,86,Arts & Entertainment,5.75,1501,1,1004,518,0,0,0,0,3.8308,0.000666,0.5159,,,0.0
Jan-2023,display,mobile-app,cpm,117,Food & Drink,5958.05,1460920,2774,1311197,600648,373,0,0,11,4.0783,0.001899,0.4581,0.1345,,0.003965
Jan-2023,display,mobile-app,cpm,117,Business,737.77,314559,330,271245,146050,66,0,0,1,2.3454,0.001049,0.5384,0.2,,0.00303
Jan-2023,display,mobile-app,cpm,117,Travel,14.2,4577,5,3277,1408,0,0,0,0,3.1016,0.001092,0.4297,,,0.0
Jan-2023,display,mobile-app,cpm,117,Hobbies & Interests,125.61,25217,53,19577,10106,8,0,0,0,4.981,0.002102,0.5162,0.1509,,0.0
Jan-2023,display,mobile-app,cpm,117,Arts & Entertainment,107.83,23770,27,19641,9922,1,0,0,0,4.5363,0.001136,0.5052,0.037,,0.0
Jan-2023,display,mobile-app,cpm,117,Automotive,19.82,6354,3,5715,2399,0,0,0,0,3.1193,0.000472,0.4198,,,0.0
Jan-2023,display,mobile-app,cpm,117,Shopping,185.94,63931,78,57702,31859,4,0,0,2,2.9084,0.00122,0.5521,0.0513,,0.025641
Jan-2023,display,mobile-app,cpm,117,Technology & Computing,94.96,27396,36,18469,8067,6,0,0,0,3.4661,0.001314,0.4368,0.1667,,0.0
Jan-2023,display,mobile-app,cpm,75,Automotive,3076.32,710793,523,490878,250934,100,0,0,5,4.328,0.000736,0.5112,0.1912,,0.00956
Jan-2023,display,mobile-app,cpm,75,Education,76.33,15694,9,11529,4898,0,0,0,0,4.8639,0.000573,0.4248,,,0.0
Jan-2023,display,mobile-app,cpm,75,Real Estate,69.98,23770,43,20989,10203,1,0,0,0,2.9439,0.001809,0.4861,0.0233,,0.0
Jan-2023,display,mobile-app,cpm,75,Food & Drink,157.52,69225,38,47888,26692,5,0,0,0,2.2755,0.000549,0.5574,0.1316,,0.0
Jan-2023,display,mobile-app,cpm,125,Travel,301.87,134617,221,110123,62361,52,0,0,1,2.2424,0.001642,0.5663,0.2353,,0.004525
Jan-2023,display,mobile-app,cpm,125,Shopping,72.26,21535,19,20337,10778,1,0,0,0,3.3557,0.000882,0.53,0.0526,,0.0
Jan-2023,display,mobile-app,cpm,125,News,211.07,60613,133,45753,23376,6,0,0,0,3.4823,0.002194,0.5109,0.0451,,0.0
Jan-2023,display,mobile-app,cpm,125,Technology & Computing,8.74,3108,2,2543,1395,0,0,0,0,2.8131,0.000644,0.5486,,,0.0
Jan-2023,display,mobile-app,cpm,125,Automotive,183.33,77322,133,52155,26118,16,0,0,1,2.371,0.00172,0.5008,0.1203,,0.007519
Jan-2023,display,mobile-app,cpm,125,Food & Drink,329.24,124425,267,105849,58068,33,0,0,2,2.6461,0.002146,0.5486,0.1236,,0.007491
Jan-2023,display,mobile-app,cpm,125,Real Estate,256.59,108917,149,85801,46486,4,0,0,1,2.3558,0.001368,0.5418,0.0268,,0.006711
Jan-2023,display,mobile-app,cpm,85,Real Estate,3982.71,1450418,1327,1086456,479881,257,0,0,8,2.7459,0.000915,0.4417,0.1937,,0.006029
Jan-2023,display,mobile-app,cpm,85,Technology & Computing,297.1,63921,128,50201,22753,31,0,0,1,4.6479,0.002002,0.4532,0.2422,,0.007812
Jan-2023,display,mobile-app,cpm,85,Food & Drink,51.22,22688,12,20935,10224,1,0,0,0,2.2574,0.000529,0.4884,0.0833,,0.0
Jan-2023,display,mobile-app,cpm,85,News,274.51,61183,69,57471,30861,4,0,0,0,4.4867,0.001128,0.537,0.058,,0.0
Jan-2023,display,mobile-app,cpm,85,Travel,27.57,9233,17,7759,3926,3,0,0,0,2.9864,0.001841,0.506,0.1765,,0.0
Jan-2023,display,mobile-app,cpm,85,Automotive,105.95,40376,68,30081,16236,14,0,0,0,2.6242,0.001684,0.5397,0.2059,,0.0
Jan-2023,display,mobile-app,cpm,85,Hobbies & Interests,490.55,165854,368,117856,51615,22,0,0,4,2.9578,0.002219,0.4379,0.0598,,0.01087
Jan-2023,display,mobile-app,cpm,87,Arts & Entertainment,21.87,6403,9,5856,2512,1,0,0,0,3.416,0.001406,0.429,0.1111,,0.0
Jan-2023,display,mobile-app,cpm,87,Health & Fitness,374.83,76599,92,65137,37096,15,0,0,0,4.8934,0.001201,0.5695,0.163,,0.0
Jan-2023,display,mobile-app,cpm,87,News,67.26,25514,12,20620,10378,2,0,0,0,2.6362,0.00047,0.5033,0.1667,,0.0
Jan-2023,display,mobile-app,cpm,132,Shopping,506.49,210698,372,191198,85128,77,0,0,8,2.4039,0.001766,0.4452,0.207,,0.021505
Jan-2023,display,mobile-app,cpm,132,Arts & Entertainment,20.44,5837,11,4420,2155,1,0,0,0,3.5025,0.001885,0.4876,0.0909,,0.0
Jan-2023,display,mobile-app,cpm,132,Real Estate,867.95,278076,212,249654,131586,9,0,0,0,3.1213,0.000762,0.5271,0.0425,,0.0
Jan-2023,display,mobile-app,cpm,132,Food & Drink,60.8,17653,31,14762,7640,3,0,0,0,3.4442,0.001756,0.5175,0.0968,,0.0
Jan-2023,display,mobile-app,cpm,132,Technology & Computing,23.79,6792,15,4672,2405,2,0,0,0,3.5029,0.002208,0.5148,0.1333,,0.0
Jan-2023,display,mobile-app,cpm,132,Automotive,41.36,15483,30,13951,6298,2,0,0,0,2.6716,0.001938,0.4514,0.0667,,0.0
Jan-2023,display,mobile-app,cpm,132,Hobbies & Interests,211.87,51326,70,36636,16985,1,0,0,0,4.1279,0.001364,0.4636,0.0143,,0.0
Jan-2023,display,mobile-app,cpm,132,News,416.75,90120,164,76556,41263,13,0,0,0,4.6244,0.00182,0.539,0.0793,,0.0
Jan-2023,display,mobile-app,cpm,127,Travel,200.55,49370,72,38711,16774,9,0,0,1,4.0622,0.001458,0.4333,0.125,,0.013889
Jan-2023,display,mobile-app,cpm,127,Technology & Computing,3.52,715,0,473,227,0,0,0,0,4.9205,0.0,0.4799,,,0.0
Jan-2023,display,mobile-app,cpm,127,Arts & Entertainment,699.13,164263,345,149069,68524,30,0,0,1,4.2562,0.0021,0.4597,0.087,,0.002899
Jan-2023,display,mobile-app,cpm,127,Food & Drink,301.49,135094,294,100162,53021,61,0,0,1,2.2317,0.002176,0.5294,0.2075,,0.003401
Jan-2023,display,mobile-app,cpm,127,Health & Fitness,500.72,108177,70,87862,46195,2,0,0,0,4.6288,0.000647,0.5258,0.0286,,0.0
Jan-2023,display,mobile-app,cpm,127,News,104.42,34506,52,25533,11805,9,0,0,0,3.0261,0.001507,0.4623,0.1731,,0.0
Jan-2023,display,mobile-app,cpm,95,Automotive,97.59,20705,41,17143,8917,9,0,0,0,4.7133,0.00198,0.5202,0.2195,,0.0
Jan-2023,display,mobile-app,cpm,95,Shopping,130.56,29609,15,28088,14238,3,0,0,0,4.4095,0.000507,0.5069,0.2,,0.0
Jan-2023,display,mobile-app,cpm,95,Food & Drink,62.22,26370,51,18049,9194,2,0,0,0,2.3597,0.001934,0.5094,0.0392,,0.0
Jan-2023,display,mobile-app,cpm,95,Travel,960.56,206741,305,161077,80010,28,0,0,2,4.6462,0.001475,0.4967,0.0918,,0.006557
Jan-2023,display,mobile-app,cpm,134,Health & Fitness,383.21,88065,135,68956,38286,21,0,0,0,4.3515,0.001533,0.5552,0.1556,,0.0
Jan-2023,display,mobile-app,cpm,134,Automotive,1947.57,684064,938,523550,226309,123,0,0,9,2.8471,0.001371,0.4323,0.1311,,0.009595
Jan-2023,display,mobile-app,cpm,134,Education,658.7,135903,208,108977,57975,34,0,0,0,4.8469,0.001531,0.532,0.1635,,0.0
Jan-2023,display,mobile-app,cpm,134,Arts & Entertainment,32.92,9390,4,6883,3013,0,0,0,0,3.5063,0.000426,0.4377,,,0.0
Jan-2023,display,mobile-app,cpm,134,Business,11.73,3320,2,2437,1245,0,0,0,0,3.533,0.000602,0.5109,,,0.0
Jan-2023,display,mobile-app,cpm,134,Food & Drink,90.77,20481,30,15115,7496,7,0,0,0,4.432,0.001465,0.4959,0.2333,,0.0
Jan-2023,display,mobile-app,cpm,137,Health & Fitness,22.38,9227,14,6953,3015,1,0,0,0,2.4254,0.001517,0.4336,0.0714,,0.0
Jan-2023,display,mobile-app,cpm,137,Travel,5435.81,1094725,751,841156,385971,87,0,0,6,4.9655,0.000686,0.4589,0.1158,,0.007989
Jan-2023,display,mobile-app,cpm,137,Automotive,151.43,32038,55,23798,12156,11,0,0,0,4.7265,0.001717,0.5108,0.2,,0.0
Jan-2023,display,mobile-app,cpm,137,Food & Drink,43.49,14978,8,12820,6540,0,0,0,0,2.9036,0.000534,0.5101,,,0.0
Jan-2023,display,mobile-app,cpm,109,Business,161.06,46541,51,36101,15699,9,0,0,0,3.4607,0.001096,0.4349,0.1765,,0.0
Jan-2023,display,mobile-app,cpm,109,Shopping,114.96,23840,39,18084,9437,6,0,0,0,4.8222,0.001636,0.5218,0.1538,,0.0
Jan-2023,display,mobile-app,cpm,109,Automotive,43.97,11090,23,10115,5174,4,0,0,0,3.9651,0.002074,0.5115,0.1739,,0.0
Jan-2023,display,mobile-app,cpm,109,Arts & Entertainment,10.1,4560,5,3628,1676,0,0,0,0,2.214,0.001096,0.462,,,0.0
Jan-2023,display,mobile-app,cpm,109,Food & Drink,109.75,43446,63,37743,17721,10,0,0,0,2.5262,0.00145,0.4695,0.1587,,0.0
Jan-2023,display,mobile-app,cpm,119,Real Estate,45.43,11166,10,9900,4591,1,0,0,0,4.0685,0.000896,0.4637,0.1,,0.0
Jan-2023,display,mobile-app,cpm,119,Arts & Entertainment,3916.65,872772,1739,680147,380198,162,0,0,7,4.4876,0.001993,0.559,0.0932,,0.004025
Jan-2023,display,mobile-app,cpm,119,Travel,1555.31,373877,631,261735,124175,75,0,0,3,4.1599,0.001688,0.4744,0.1189,,0.004754
Jan-2023,display,mobile-app,cpm,119,Shopping,8.38,1792,1,1178,518,0,0,0,0,4.6774,0.000558,0.4397,,,0.0
Jan-2023,display,mobile-app,cpm,119,Business,43.26,12990,13,10804,5635,1,0,0,0,3.33,0.001001,0.5216,0.0769,,0.0
Jan-2023,display,mobile-app,cpm,119,Automotive,121.42,24520,31,16971,8882,4,0,0,0,4.952,0.001264,0.5234,0.129,,0.0
Jan-2023,display,mobile-app,cpm,119,Education,311.29,95528,49,73212,30809,2,0,0,0,3.2587,0.000513,0.4208,0.0408,,0.0
Jan-2023,display,mobile-app,cpm,119,Technology & Computing,155.51,36149,46,33257,15335,2,0,0,0,4.3019,0.001273,0.4611,0.0435,,0.0
Jan-2023,display,mobile-app,cpc,85,Food & Drink,485.13,125290,242,92278,52552,58,0,0,1,3.8721,0.001932,0.5695,0.2397,,0.004132
Jan-2023,display,mobile-app,cpc,85,Hobbies & Interests,63.92,19594,20,13642,6827,2,0,0,0,3.2623,0.001021,0.5004,0.1,,0.0
Jan-2023,display,mobile-app,cpc,85,Health & Fitness,384.98,112686,112,79825,36436,3,0,0,0,3.4164,0.000994,0.4564,0.0268,,0.0
Jan-2023,display,mobile-app,cpc,137,Travel,258.72,88026,192,66387,33392,29,0,0,1,2.9391,0.002181,0.503,0.151,,0.005208
Jan-2023,display,mobile-app,cpc,137,Food & Drink,5308.42,1494376,1753,1366000,780041,286,0,0,16,3.5523,0.001173,0.571,0.1631,,0.009127
Jan-2023,display,mobile-app,cpc,137,Automotive,26.78,6829,5,4519,2158,0,0,0,0,3.9218,0.000732,0.4775,,,0.0
Jan-2023,display,mobile-app,cpc,137,Real Estate,207.46,56421,113,50054,21842,5,0,0,0,3.677,0.002003,0.4364,0.0442,,0.0
Jan-2023,display,mobile-app,cpc,137,Health & Fitness,245.01,82927,168,57604,32446,21,0,0,1,2.9546,0.002026,0.5633,0.125,,0.005952
Jan-2023,display,mobile-app,cpc,120,Food & Drink,1039.46,271240,305,192842,88819,59,0,0,2,3.8322,0.001124,0.4606,0.1934,,0.006557
Jan-2023,display,mobile-app,cpc,120,Shopping,117.77,32577,43,29634,14996,10,0,0,0,3.615,0.00132,0.506,0.2326,,0.0
Jan-2023,display,mobile-app,cpc,120,Arts & Entertainment,345.98,91298,198,62336,27881,42,0,0,0,3.7896,0.002169,0.4473,0.2121,,0.0
Jan-2023,display,mobile-app,cpc,120,Hobbies & Interests,520.11,114148,234,104449,44468,28,0,0,1,4.5564,0.00205,0.4257,0.1197,,0.004274
Jan-2023,display,mobile-app,cpc,120,News,260.05,116365,152,100866,52781,27,0,0,0,2.2348,0.001306,0.5233,0.1776,,0.0
Jan-2023,display,mobile-app,cpc,117,Business,153.26,50736,55,37221,20154,3,0,0,0,3.0208,0.001084,0.5415,0.0545,,0.0
Jan-2023,display,mobile-app,cpc,117,Real Estate,597.54,198688,94,178867,94997,17,0,0,0,3.0074,0.000473,0.5311,0.1809,,0.0
Jan-2023,display,mobile-app,cpc,117,Automotive,386.41,89987,165,79173,41069,35,0,0,1,4.2941,0.001834,0.5187,0.2121,,0.006061
Jan-2023,display,mobile-app,cpc,117,Food & Drink,81.73,34068,40,22818,10941,4,0,0,0,2.399,0.001174,0.4795,0.1,,0.0
Jan-2023,display,mobile-app,cpc,117,Arts & Entertainment,32.5,7306,15,6842,2923,2,0,0,0,4.4478,0.002053,0.4272,0.1333,,0.0
Jan-2023,display,mobile-app,cpc,117,Health & Fitness,157.91,35812,61,24061,10197,6,0,0,0,4.4093,0.001703,0.4238,0.0984,,0.0
Jan-2023,display,mobile-app,cpc,117,Education,23.26,8210,7,7625,4127,0,0,0,0,2.8329,0.000853,0.5412,,,0.0
Jan-2023,display,mobile-app,cpc,117,Technology & Computing,62.49,22197,35,18446,10490,3,0,0,0,2.8151,0.001577,0.5687,0.0857,,0.0
Jan-2023,display,mobile-app,cpc,116,Technology & Computing,2.45,969,1,760,375,0,0,0,0,2.5259,0.001032,0.4934,,,0.0
Jan-2023,display,mobile-app,cpc,116,Health & Fitness,149.04,52117,90,46446,25281,13,0,0,0,2.8597,0.001727,0.5443,0.1444,,0.0
Jan-2023,display,mobile-app,cpc,116,Food & Drink,38.08,14748,27,11783,5400,2,0,0,0,2.5819,0.001831,0.4583,0.0741,,0.0
Jan-2023,display,mobile-app,cpc,116,Hobbies & Interests,59.55,13912,14,11176,4649,0,0,0,0,4.2807,0.001006,0.416,,,0.0
Jan-2023,display,mobile-app,cpc,116,Automotive,195.74,47009,26,30609,16741,1,0,0,0,4.1638,0.000553,0.5469,0.0385,,0.0
Jan-2023,display,mobile-app,cpc,116,Business,34.88,10929,10,8131,4451,2,0,0,0,3.1914,0.000915,0.5474,0.2,,0.0
Jan-2023,display,mobile-app,cpc,116,Real Estate,70.28,20684,43,19426,9224,1,0,0,0,3.3978,0.002079,0.4748,0.0233,,0.0
Jan-2023,display,mobile-app,cpc,134,Food & Drink,1.75,443,0,310,129,0,0,0,0,3.9556,0.0,0.4161,,,0.0
Jan-2023,display,mobile-app,cpc,134,Real Estate,117.32,28061,46,24646,13966,10,0,0,0,4.1809,0.001639,0.5667,0.2174,,0.0
Jan-2023,display,mobile-app,cpc,134,Travel,51.41,11755,18,8910,3773,4,0,0,0,4.3737,0.001531,0.4235,0.2222,,0.0
Jan-2023,display,mobile-app,cpc,134,Business,68.68,20230,25,15387,6902,2,0,0,0,3.3947,0.001236,0.4486,0.08,,0.0
Jan-2023,display,mobile-app,cpc,134,News,70.91,15804,31,13389,6012,3,0,0,0,4.4869,0.001962,0.449,0.0968,,0.0
Jan-2023,display,mobile-app,cpc,109,Food & Drink,1360.0,488117,815,360518,184155,41,0,0,8,2.7862,0.00167,0.5108,0.0503,,0.009816
Jan-2023,display,mobile-app,cpc,109,Hobbies & Interests,29.79,7468,8,5300,2794,1,0,0,0,3.9896,0.001071,0.5272,0.125,,0.0
Jan-2023,display,mobile-app,cpc,109,News,870.43,270940,150,218041,94498,12,0,0,0,3.2126,0.000554,0.4334,0.08,,0.0
Jan-2023,display,mobile-app,cpc,109,Arts & Entertainment,84.38,23680,27,19619,9786,0,0,0,0,3.5634,0.00114,0.4988,,,0.0
Jan-2023,display,mobile-app,cpc,106,Education,29.14,5967,8,4436,2314,1,0,0,0,4.8832,0.001341,0.5216,0.125,,0.0
Jan-2023,display,mobile-app,cpc,106,Automotive,199.31,78678,37,70192,37633,1,0,0,0,2.5333,0.00047,0.5361,0.027,,0.0
Jan-2023,display,mobile-app,cpc,106,Health & Fitness,82.57,37018,36,29813,15997,3,0,0,0,2.2304,0.000972,0.5366,0.0833,,0.0
Jan-2023,display,mobile-app,cpc,106,Real Estate,219.04,48071,23,42540,23659,4,0,0,0,4.5567,0.000478,0.5562,0.1739,,0.0
